listing_url,asking_price_in_usd,expensas_in_ars,latitude,longitude,google_maps,photos,whatsapp,published_on,disposición,luminoso,orientación,superficietotal,superficiecubierta,ambientes,dormitorio,baño,antigüedad,aptoprofesional,cantidadplantas,superficiesemicubiertam²,dormitorios,baños,aptocrédito,parrilla,pileta,solarium,promotiondescription,toilette,ambiente,permitemascotas,departamentosporpiso,cantidadpisosenedificio,gimnasio,cochera,hidromasaje,usocomercial,cantidaddeascensores,accesoparapersonasconmovilidadreducida,frentedelterrenomts,largodelterrenomts,coberturacochera,cantidaddedepartamentos,cantidaddecocheras,cantidaddelocalescomerciales,cantidaddeoficinas,saladejuegos,cocheras,estadodelinmueble,categoríadeledificio,estadodeledificio,etapa,tipoedificio,permitemenoresde12,cantidaddormitorios
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-masei-51600745.html,70586,,-34.572875,-58.4464423,"https://maps.google.com/?q=-34.572875,-58.4464423","['https://imgar.zonapropcdn.com/avisos/1/00/51/60/07/45/1200x1200/1864844614.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/60/07/45/1200x1200/1864844616.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/60/07/45/1200x1200/1885287509.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/60/07/45/1200x1200/1872857235.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/60/07/45/1200x1200/1864844628.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/60/07/45/1200x1200/1886221431.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/60/07/45/1200x1200/1864844619.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/60/07/45/1200x1200/1864844650.jpg']",5491158335255,26-12-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-a-estrenar-excelente-semipiso-en-cabrera-y-gallo-36-52456422.html,115500,38648.0,-34.5970325591837,-58.4115608020408,"https://maps.google.com/?q=-34.5970325591837,-58.4115608020408","['https://imgar.zonapropcdn.com/avisos/1/00/52/45/64/22/1200x1200/1884101219.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/45/64/22/1200x1200/1884101223.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/45/64/22/1200x1200/1884101225.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/45/64/22/1200x1200/1884101231.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/45/64/22/1200x1200/1884101218.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/45/64/22/1200x1200/1884101232.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/45/64/22/1200x1200/1884101228.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/45/64/22/1200x1200/1884101216.jpg']",,29-01-2024,Frente,Muy luminoso,,36,33,2,1,1,,,1,0,,,Apto crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-en-palermo-hollywood-caba-52287548.html,120400,0.0,-34.584525,-58.4447911,"https://maps.google.com/?q=-34.584525,-58.4447911","['https://imgar.zonapropcdn.com/avisos/1/00/52/28/75/48/1200x1200/1880340942.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/75/48/1200x1200/1880340947.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/75/48/1200x1200/1880340953.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/75/48/1200x1200/1880340946.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/75/48/1200x1200/1880340950.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/75/48/1200x1200/1880340948.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/75/48/1200x1200/1880340940.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/28/75/48/1200x1200/1880340956.jpg']",,29-01-2024,Frente,,,56,47,2,1,,,,1,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monoambiente-en-palermo-51842312.html,119900,48000.0,-34.5708392792,-58.4350074805,"https://maps.google.com/?q=-34.5708392792,-58.4350074805","['https://imgar.zonapropcdn.com/avisos/1/00/51/84/23/12/1200x1200/1870128654.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/84/23/12/1200x1200/1870128658.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/84/23/12/1200x1200/1870128649.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/84/23/12/1200x1200/1870128653.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/84/23/12/1200x1200/1870128662.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/84/23/12/1200x1200/1870128657.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/84/23/12/1200x1200/1870128659.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/84/23/12/1200x1200/1870128656.jpg']",5491150637874,29-01-2024,Frente,,SO,36,36,,,1,14,,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-thames-671-51548637.html,79800,,-34.5942498,-58.441151,"https://maps.google.com/?q=-34.5942498,-58.441151","['https://imgar.zonapropcdn.com/avisos/1/00/51/54/86/37/1200x1200/1863725199.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/54/86/37/1200x1200/1863725198.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/54/86/37/1200x1200/1863725201.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/54/86/37/1200x1200/1863725200.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/54/86/37/1200x1200/1863725194.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/54/86/37/1200x1200/1863725195.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/54/86/37/1200x1200/1863725204.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/54/86/37/1200x1200/1863725203.jpg']",,21-01-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-monoambiente-en-colegiales-52732840.html,99900,0.0,-34.5719986,-58.4491312,"https://maps.google.com/?q=-34.5719986,-58.4491312","['https://imgar.zonapropcdn.com/avisos/1/00/52/73/28/40/1200x1200/1890690395.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/28/40/1200x1200/1890690387.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/28/40/1200x1200/1890690385.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/28/40/1200x1200/1890690405.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/28/40/1200x1200/1890690439.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/28/40/1200x1200/1890690389.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/28/40/1200x1200/1890690379.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/28/40/1200x1200/1890690423.jpg']",5491154675604,29-01-2024,Frente,Muy luminoso,N,36,31,,,1,En construcción,,5 o más,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-ambiente-al-frente.-balcon-aterrazado.-52059888.html,68000,0.0,-34.5860835,-58.4527639,"https://maps.google.com/?q=-34.5860835,-58.4527639","['https://imgar.zonapropcdn.com/avisos/1/00/52/05/98/88/1200x1200/1875208245.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/05/98/88/1200x1200/1875208242.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/05/98/88/1200x1200/1875208247.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/05/98/88/1200x1200/1875208243.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/05/98/88/1200x1200/1875208244.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/05/98/88/1200x1200/1875208246.jpg']",,29-01-2024,Frente,,E,41,37,,,1,En construcción,,1,4,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-ambientes-con-balcon-chacarita-52732593.html,127614,0.0,-34.5869033,-58.4519303,"https://maps.google.com/?q=-34.5869033,-58.4519303","['https://imgar.zonapropcdn.com/avisos/1/00/52/73/25/93/1200x1200/1890684876.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/25/93/1200x1200/1890684872.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/25/93/1200x1200/1890684875.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/25/93/1200x1200/1890684874.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/25/93/1200x1200/1890684878.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/25/93/1200x1200/1890684877.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/25/93/1200x1200/1890684873.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/73/25/93/1200x1200/1890684879.jpg']",5491128471940,29-01-2024,Frente,,NO,50,42,2,1,1,En construcción,,5 o más,7,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-av-raul-scalabrini-ortiz-2099el-portal-del-palermo-51996724.html,84999,,-34.5880071,-58.4201224,"https://maps.google.com/?q=-34.5880071,-58.4201224","['https://imgar.zonapropcdn.com/avisos/1/00/51/99/67/24/1200x1200/1873659461.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/99/67/24/1200x1200/1876811785.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/99/67/24/1200x1200/1873659456.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/99/67/24/1200x1200/1873659458.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/99/67/24/1200x1200/1873659460.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/99/67/24/1200x1200/1873659459.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/99/67/24/1200x1200/1873659455.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/99/67/24/1200x1200/1873659457.jpg']",5491152483743,19-12-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-ambientes-a-estrenar-frente-piso-50718143.html,122000,6900.0,-34.6031652,-58.4558288,"https://maps.google.com/?q=-34.6031652,-58.4558288","['https://imgar.zonapropcdn.com/avisos/1/00/50/71/81/43/1200x1200/1842089216.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/50/71/81/43/1200x1200/1854712400.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/71/81/43/1200x1200/1842081382.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/71/81/43/1200x1200/1843725845.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/71/81/43/1200x1200/1843725846.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/71/81/43/1200x1200/1893612373.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/71/81/43/1200x1200/1843728524.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/71/81/43/1200x1200/1843728483.jpg']",5491136817359,29-01-2024,Frente,,N,50,50,2,1,1,,,5 o más,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-de-3-ambientes-dependencia-en-palermo-51559987.html,120000,67300.0,-34.5736981,-58.4385025,"https://maps.google.com/?q=-34.5736981,-58.4385025","['https://imgar.zonapropcdn.com/avisos/1/00/51/55/99/87/1200x1200/1863978042.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/55/99/87/1200x1200/1863976716.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/55/99/87/1200x1200/1863976715.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/55/99/87/1200x1200/1863976724.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/55/99/87/1200x1200/1863976719.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/55/99/87/1200x1200/1863976732.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/55/99/87/1200x1200/1863976717.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/55/99/87/1200x1200/1863976720.jpg']",5491149143686,29-01-2024,Frente,,,66,66,3,,,50,,,,2,2,,,,,,,,,4,13,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-semipiso-de-3-amb-al-frente-c-balcon.-excelente-50571443.html,120000,27000.0,-34.5763612,-58.468242599999996,"https://maps.google.com/?q=-34.5763612,-58.468242599999996","['https://imgar.zonapropcdn.com/avisos/1/00/50/57/14/43/1200x1200/1837129048.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/50/57/14/43/1200x1200/1837129052.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/57/14/43/1200x1200/1837129045.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/57/14/43/1200x1200/1837129049.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/57/14/43/1200x1200/1837129050.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/57/14/43/1200x1200/1837129046.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/57/14/43/1200x1200/1837129051.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/50/57/14/43/1200x1200/1837129041.jpg']",5491164228080,29-01-2024,Frente,,,62,59,3,,1,40,,1,0,2,,Apto crédito,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-acuna-figueroa-1277-el-portal-de-palermo-51757028.html,94999,,-34.5967847,-58.4214157,"https://maps.google.com/?q=-34.5967847,-58.4214157","['https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/28/1200x1200/1876809141.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/28/1200x1200/1868294027.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/28/1200x1200/1868294032.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/28/1200x1200/1876810988.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/28/1200x1200/1868294030.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/28/1200x1200/1868294033.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/28/1200x1200/1868294036.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/75/70/28/1200x1200/1868294029.jpg']",5491152483743,01-11-2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-chacarita-jorge-newbery-y-roseti-2-amb-con-amplio-52674618.html,124009,0.0,-34.58507,-58.44947,"https://maps.google.com/?q=-34.58507,-58.44947","['https://imgar.zonapropcdn.com/avisos/1/00/52/67/46/18/1200x1200/1889312134.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/67/46/18/1200x1200/1889312140.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/67/46/18/1200x1200/1889312449.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/67/46/18/1200x1200/1889312161.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/67/46/18/1200x1200/1889312420.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/67/46/18/1200x1200/1889597521.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/67/46/18/1200x1200/1889597453.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/67/46/18/1200x1200/1889597454.jpg']",5491165941881,22-01-2024,Frente,Muy luminoso,NO,50,41,2,1,1,En construcción,,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-encantador-departamento-luminoso-loft-de-2-ambientes-52877609.html,108000,55000.0,-34.6021683671,-58.4335538254,"https://maps.google.com/?q=-34.6021683671,-58.4335538254","['https://imgar.zonapropcdn.com/avisos/1/00/52/87/76/09/1200x1200/1893956563.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/76/09/1200x1200/1893956570.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/76/09/1200x1200/1893956528.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/76/09/1200x1200/1893956560.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/76/09/1200x1200/1893956554.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/76/09/1200x1200/1893956566.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/76/09/1200x1200/1893956545.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/76/09/1200x1200/1893956533.jpg']",,29-01-2024,Frente,,E,56,53,2,1,1,10,,1,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-venta-departamento-2-amb-a-estrenar-cid-campeador-52765055.html,124000,0.0,-34.6057604,-58.4454687,"https://maps.google.com/?q=-34.6057604,-58.4454687","['https://imgar.zonapropcdn.com/avisos/resize/1/00/52/76/50/55/1200x1200/1891449741.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/76/50/55/1200x1200/1891449746.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/76/50/55/1200x1200/1891449735.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/76/50/55/1200x1200/1891449737.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/76/50/55/1200x1200/1891449733.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/76/50/55/1200x1200/1891449736.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/76/50/55/1200x1200/1891449731.jpg', 'https://imgar.zonapropcdn.com/avisos/resize/1/00/52/76/50/55/1200x1200/1891449740.jpg']",5491157971277,21-01-2024,Frente,,,78,56,2,1,1,En construcción,,5 o más,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-la-boheme-51536574.html,52300,,-34.6011214,-58.4530551,"https://maps.google.com/?q=-34.6011214,-58.4530551","['https://imgar.zonapropcdn.com/avisos/1/00/51/53/65/74/1200x1200/1863459182.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/53/65/74/1200x1200/1888231794.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/53/65/74/1200x1200/1883980405.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/53/65/74/1200x1200/1865154542.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/53/65/74/1200x1200/1863459191.jpg']",5491164820416,09-01-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-2-ambientes-palermo-hollywood-47923301.html,92000,0.0,-34.5864703,-58.4400491,"https://maps.google.com/?q=-34.5864703,-58.4400491","['https://imgar.zonapropcdn.com/avisos/1/00/47/92/33/01/1200x1200/1767493749.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/47/92/33/01/1200x1200/1767493747.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/92/33/01/1200x1200/1812602546.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/92/33/01/1200x1200/1767493751.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/92/33/01/1200x1200/1767493746.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/92/33/01/1200x1200/1767493753.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/47/92/33/01/1200x1200/1767493748.jpg']",5491155803028,29-01-2024,Frente,,,46,42,2,1,1,En construcción,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-emprendimiento-nic-district-proyecto-aisenson-2-52423845.html,119000,0.0,-34.596133985,-58.4318442502,"https://maps.google.com/?q=-34.596133985,-58.4318442502","['https://imgar.zonapropcdn.com/avisos/1/00/52/42/38/45/1200x1200/1883379710.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/38/45/1200x1200/1883379702.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/38/45/1200x1200/1883379690.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/38/45/1200x1200/1883379725.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/38/45/1200x1200/1883379721.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/38/45/1200x1200/1883379706.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/38/45/1200x1200/1883379714.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/42/38/45/1200x1200/1883379715.jpg']",5491130384878,29-01-2024,Frente,Muy luminoso,NO,53,53,2,1,,En construcción,,1,3,,2,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-monoambiente-venta-al-frente-con-balcon-51681980.html,90000,40000.0,-34.5908699,-58.41018677,"https://maps.google.com/?q=-34.5908699,-58.41018677","['https://imgar.zonapropcdn.com/avisos/1/00/51/68/19/80/1200x1200/1866653297.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/19/80/1200x1200/1866653302.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/19/80/1200x1200/1866653306.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/19/80/1200x1200/1866653275.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/19/80/1200x1200/1866653317.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/19/80/1200x1200/1866653298.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/19/80/1200x1200/1866653305.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/19/80/1200x1200/1866653316.jpg']",5491132107070,29-01-2024,Frente,,,43,39,,,1,50,,,,,,Apto crédito,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/emprendimiento/ememvein-distrito-maure-52479788.html,91733,,-34.5869033,-58.4519303,"https://maps.google.com/?q=-34.5869033,-58.4519303","['https://imgar.zonapropcdn.com/avisos/1/00/52/47/97/88/1200x1200/1884625316.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/47/97/88/1200x1200/1884625314.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/47/97/88/1200x1200/1884625317.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/47/97/88/1200x1200/1884625312.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/47/97/88/1200x1200/1884625313.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/47/97/88/1200x1200/1884625315.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/47/97/88/1200x1200/1884625319.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/47/97/88/1200x1200/1884625318.jpg']",,12-01-2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-de-1-ambiente-en-palermo-49598254.html,110000,88515.0,-34.5823885663,-58.4226724116,"https://maps.google.com/?q=-34.5823885663,-58.4226724116","['https://imgar.zonapropcdn.com/avisos/1/00/49/59/82/54/1200x1200/1805394286.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/49/59/82/54/1200x1200/1805394280.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/59/82/54/1200x1200/1805394285.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/59/82/54/1200x1200/1805394269.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/59/82/54/1200x1200/1805394289.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/59/82/54/1200x1200/1805394284.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/59/82/54/1200x1200/1805394282.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/49/59/82/54/1200x1200/1805394288.jpg']",5491144308913,29-01-2024,Frente,Muy luminoso,NE,39,36,,,1,10,,5 o más,0,,,Apto crédito,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-venta-de-1-ambiente-en-palermo-51689259.html,90000,0.0,-34.5780655,-58.4265317,"https://maps.google.com/?q=-34.5780655,-58.4265317","['https://imgar.zonapropcdn.com/avisos/1/00/51/68/92/59/1200x1200/1866816716.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/92/59/1200x1200/1866816725.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/92/59/1200x1200/1866825632.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/92/59/1200x1200/1866816721.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/92/59/1200x1200/1866816724.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/92/59/1200x1200/1866845336.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/92/59/1200x1200/1866816729.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/51/68/92/59/1200x1200/1866818137.jpg']",5491138885756,21-12-2023,Frente,,,39,35,,,1,En construcción,,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.zonaprop.com.ar/propiedades/clasificado/veclapin-departamento-en-villa-crespo-52872553.html,80000,23000.0,-34.5932738455,-58.4414431355,"https://maps.google.com/?q=-34.5932738455,-58.4414431355","['https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/53/1200x1200/1893852429.jpg?isFirstImage=true', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/53/1200x1200/1893852435.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/53/1200x1200/1893852438.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/53/1200x1200/1893852450.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/53/1200x1200/1893852447.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/53/1200x1200/1893852428.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/53/1200x1200/1893852440.jpg', 'https://imgar.zonapropcdn.com/avisos/1/00/52/87/25/53/1200x1200/1893852424.jpg']",,29-01-2024,Frente,Muy luminoso,,37,33,,,1,3,,1,0,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
